label,附加评论,positive,positive_prob,negative_prob,confidence,sentiment
2.0,东西很好，小巧家用不错很喜欢,1,0.994505,0.0054949,0.987789,2
0.0,便携 放在工具包里很方便,1,0.825835,0.174165,0.612967,2
1.0,很微形，感觉扭力还可以,1,0.846211,0.153789,0.658247,2
-1.0,真不怎么样，偏心太差,0,0.00468064,0.995319,0.989598,0
0.0,不错，挺好用的。如果披头的磁力大些就更好了,1,0.960123,0.0398774,0.911383,2
1.0,手感挺好  看着就不错  就是动力稍微小了点  到后边拧不太动  不过也不失为利器啦  省了很多时间  要不然组装个东西手都算了,1,0.96699,0.0330098,0.926645,2
3.0,宝贝小巧，强劲有力，赞,1,0.993138,0.00686175,0.984752,2
1.0,"别人帮我签收的，回家再试,服务好",1,0.70217,0.29783,0.338155,2
0.0,一个字棒，携带方便,1,0.866233,0.133767,0.70274,2
0.0,很好用，替换的头也很多,1,0.965406,0.0345942,0.923124,2
3.0,不错，小巧携带方便，动力还挺足,1,0.981498,0.0185021,0.958884,2
2.0,小巧便携方便实用,1,0.727273,0.272727,0.39394,2
0.0,很好用，五分好评,1,0.978817,0.0211829,0.952927,2
0.0,用起来非常棒,1,0.907759,0.0922412,0.79502,2
0.0,按钮不灵活,0,0.354948,0.645052,0.211226,0
0.0,不错，宝贝满意。,1,0.977674,0.0223256,0.950388,2
0.0,好，小的可爱,1,0.860308,0.139692,0.689574,2
0.0,很好满意,1,0.980063,0.0199372,0.955695,2
0.0,很好很强大,1,0.979198,0.0208021,0.953773,2
0.0,五分好评！,1,0.841779,0.158221,0.648398,2
0.0,方便实用,1,0.572232,0.427768,0.0494047,2
2.0,小巧玲珑,1,0.611851,0.388149,0.137447,2
0.0,真心不错,1,0.825254,0.174746,0.611675,2
-1.0,机子还行，就这批头质量太次，拧了两颗开关螺丝就不行了，只能自己买个硬质的批头换了，卖家发货挺快，给舒5星吧,0,0.100333,0.899667,0.777037,0
0.0,活动买的，物美价廉。,1,0.91635,0.0836504,0.81411,2
0.0,好评！家用不错！,1,0.947641,0.0523588,0.883647,2
0.0,非常好！！！！！很喜欢！！！！,1,0.995336,0.00466364,0.989636,2
-1.0,返现没成功,1,0.550124,0.449876,0.000275903,2
0.0,很好的宝贝。,1,0.967298,0.0327019,0.927329,2
0.0,非常好用，好评。,1,0.845234,0.154766,0.656077,2
1.0,还行，没用呢，不过劲挺大，希望能给我带来不一样的感受。大品牌相信你,1,0.596973,0.403027,0.104385,2
3.0,货收到了，非常不错，老公说很好用，小巧，方便携带，动力很足，喜欢的不得了。,1,0.998616,0.00138361,0.996925,2
2.0,小巧玲珑，不错，好评,1,0.935568,0.0644317,0.856818,2
0.0,很好！有劲,1,0.973252,0.0267476,0.940561,2
2.0,小巧玲珑，转动非常有力。,1,0.935628,0.0643722,0.85695,2
0.0,收到，不错,1,0.868859,0.131141,0.708576,2
0.0,非常喜欢。,1,0.961103,0.0388971,0.913562,2
0.0,东西很好，很满意,1,0.980397,0.0196028,0.956438,2
1.0,刚准备上车开走的张先生突然被3个壮汉拦下，说箱子是他们的，里边有价值百万的康熙乾隆年间文物，被他损坏了要赔偿！张先生一想根本不可能啊！就轻轻提了一下箱子而已！要求查看箱子，一打开里边全是瓷器碎片！,0,0.0170311,0.982969,0.962153,0
0.0,宝贝收到了，非常喜欢,1,0.919217,0.0807832,0.820482,2
3.0,快递飞速，隔日就到，东西小巧零珑，质量超级玛丽！高挡货。,0,0.355613,0.644387,0.209748,0
0.0,买来换沙发腿的。很小巧，挺好用的，功率不是特别大，不会伤人，很喜欢！,1,0.921242,0.0787585,0.824981,2
2.0,很不错，小巧实用，又轻又方便，一般家用绝对足够了，满意,1,0.996463,0.00353665,0.992141,2
3.0,小巧，精致动力强劲。,1,0.98145,0.0185505,0.958777,2
-1.0,东西非常好使用起来非常方便用了很满意，客服非常好没有开发票，立马跟你开好重要新寄过来，感觉非常满意。,1,0.999311,0.000689087,0.998469,2
4.0,电机运行声音平稳悦耳 外观小巧平整 虽未开用 预计使用效果应该不错,1,0.985595,0.0144045,0.96799,2
0.0,已经用了宝贝很好用，很方便,1,0.974993,0.0250069,0.944429,2
0.0,和描述的一样，用用在看！,1,0.551252,0.448748,0.00278195,2
0.0,宝贝收到了，但感觉裤骗了。这电动螺丝刀就是垃圾刀了，一点点力气都没有，根本就就是垃圾中的超级大垃圾。在这提醒大家，所有的消费者们，千万别购买这店的鬼螺丝刀了！超级后悔啊！这么烂的东西还放出来卖，真是黑心的店家啊！都是骗人的。差评差评;;;差差差评，一万个差评,0,0.00309462,0.996905,0.993123,0
0.0,宝贝收到，使用中，方便极了。,1,0.802325,0.197675,0.560722,2
-1.0,中了威克士的剧毒，用的顺手！,1,0.810505,0.189495,0.5789,2
2.0,小巧玲珑！机子很有力,1,0.900104,0.0998961,0.778009,2
0.0,工具都是他家的，配齐了,1,0.721044,0.278956,0.380097,2
0.0,宝贝很好，很实用，很喜欢,1,0.995735,0.00426551,0.990521,2
0.0,还行！就是充电不能用手机数据线，以后线丢了不好找替代线。,0,0.175792,0.824208,0.609352,0
1.0,很好。好有手感,1,0.981735,0.0182649,0.959412,2
0.0,不错，质量非常，已经是第二次买了，这次是帮朋友买的。,1,0.953674,0.0463265,0.897052,2
1.0,比想像中更给力，大小正好，就怕电池不给力,1,0.754082,0.245918,0.453515,2
1.0,如果带磁铁就更完美了。非常好用的工具！,1,0.803825,0.196175,0.564057,2
2.0,太漂亮了，非常小巧质的优良，非常好用，太喜欢了！全五分！,1,0.986314,0.0136858,0.969587,2
0.0,很好用，特别合适我一个女汉子使用！,1,0.986237,0.0137627,0.969416,2
0.0,货物收到，还没有开始操作应用！,0,0.368193,0.631807,0.181793,0
2.0,轻巧灵活，手感很好,1,0.918575,0.0814253,0.819055,2
0.0,很好用的宝贝，只是不知道电池能否用住。,1,0.937079,0.0629208,0.860176,2
0.0,不错 这个看了好久才决定买 没有让我失望,0,0.473062,0.526938,0.461237,1
2.0,收到货试了试 挺好的 力量还比较大 手感也不错 很好,1,0.987134,0.0128665,0.971408,2
-1.0,非常的好！绝对是正品！,1,0.933067,0.0669328,0.85126,2
1.0,好用不贵，如果扭力控制就好了，电池不可更换。,1,0.741485,0.258515,0.425521,2
2.0,优点吗就是小巧方便，不足的地方就是不能更换电池，,1,0.80193,0.19807,0.559845,2
0.0,还行，和我要求基本一致,1,0.588238,0.411762,0.0849738,2
0.0,动力太小了真的，而且超级费电，一点都不满意,0,0.281964,0.718036,0.373412,0
1.0,我就喜欢它的小巧，其馀功能用2天再说,1,0.805923,0.194077,0.568718,2
-1.0,东西虽好，但速度比较慢，能变速就更好了哦,1,0.708013,0.291987,0.35114,2
0.0,宝贝很满意，下次还会光顾;;,1,0.988509,0.011491,0.974464,2
1.0,非常好用  电池耐用 劲也大  特别喜欢,1,0.971484,0.0285155,0.936632,2
2.0,很好用的螺丝刀 很喜欢威克士的产品,1,0.985103,0.0148972,0.966895,2
0.0,宝贝可以，方便，,1,0.887113,0.112887,0.749139,2
0.0,东西不错,1,0.849146,0.150854,0.66477,2
0.0,收到货了，很好用，跟客服描述的一样，家里也经常用的着，很满意,1,0.966743,0.0332573,0.926095,2
3.0,好小巧的玩意 力量也不错,1,0.959978,0.0400221,0.911062,2
0.0,挺有劲的，家用可以满足！,1,0.981785,0.0182147,0.959523,2
-1.0,好用，唯扭矩力量太小了,0,0.498474,0.501526,0.969475,1
0.0,还没用看着挺好的。,1,0.642464,0.357536,0.205475,2
0.0,很实用 方便携带 好用,1,0.929194,0.0708064,0.842653,2
0.0,用了才来评价，好东西,1,0.574349,0.425651,0.0541083,2
0.0,东西收到了，质量非常好，好评。,1,0.95328,0.0467196,0.896179,2
4.0,小东西不错，小巧玲珑，充满电后试了一下很好用，适合短时间使用，这么小巧的东西电池容量不会大，长时间用的话不行，因为电池不可更换，家用还行。,1,0.948296,0.051704,0.885102,2
0.0,不错不过还没用,1,0.798529,0.201471,0.552287,2
2.0,小巧实用，送的批头也够平时用用，好评,1,0.839296,0.160704,0.64288,2
0.0,放在瓦舍很好用,1,0.910082,0.0899179,0.800182,2
0.0,好用，但单一。,1,0.545749,0.454251,0.08502,1
0.0,"简单,实用, 5星",1,0.746976,0.253024,0.437724,2
0.0,不够力，我买细了,0,0.32013,0.67987,0.288601,0
1.0,动力还不错,1,0.869046,0.130954,0.70899,2
3.0,质量真是杠杠的，虽然是小巧的款式，但是自身还是有份量的。这款女生用着挺顺手的，配了十个钻头，usb接头充电，这款钻头真心不错(o^^o),1,0.968207,0.0317933,0.929348,2
0.0,"质量不错,手感佳",1,0.929829,0.0701705,0.844065,2
0.0,质量不错，挺好用,1,0.94578,0.0542202,0.879511,2
1.0,发货迅速，商品不错。,1,0.880172,0.119828,0.733716,2
2.0,小巧实用,1,0.540269,0.459731,0.194625,1
2.0,小巧好用,1,0.857654,0.142346,0.683676,2
2.0,小巧实用,1,0.540269,0.459731,0.194625,1
0.0,有劲，不错，只是同心差点,1,0.902633,0.0973671,0.783629,2
0.0,力度不够！,0,0.241423,0.758577,0.463505,0
0.0,非常好用,1,0.655295,0.344705,0.233988,2
-1.0,宝贝很小，用起来很好，就是力量小一点，家用可以，冲电也很方便，给好评，下次再光临，,1,0.986811,0.0131889,0.970691,2
0.0,还可以吧,1,0.701028,0.298972,0.335618,2
0.0,一般，不予好评！,0,0.268421,0.731579,0.403509,0
0.0,转速有点慢   不效率啊,0,0.256987,0.743013,0.428918,0
1.0,老爸要买的，平常用用比较方便，主要是便宜，家用够了。,1,0.935451,0.0645486,0.856559,2
2.0,宝贝好小巧，还没用，用后再追评吧！,1,0.716292,0.283708,0.369538,2
1.0,发货快，好用。,1,0.817475,0.182525,0.594388,2
2.0,"挺好的～发货很快,客服态度也很好～",1,0.973096,0.0269038,0.940214,2
6.0,声音很小，运转稳定，小巧轻便，操作简单，质量上乘，物流给力，值得拥有！,1,0.990137,0.00986278,0.978083,2
0.0,货已收到，正在冲电。,0,0.329583,0.670417,0.267594,0
2.0,宝贝看起来很小，拿在手里很方便，也不是很重，干活肯定很方便。现在暂时还没用过，不过看起来很不错小巧。,1,0.980679,0.0193214,0.957064,2
0.0,宝贝真是好用又方便！质量也杠杠的 ！有喜欢的朋友赶快下手吧！,1,0.971899,0.0281014,0.937552,2
-3.0,没有调速，正反转按钮太突出，同心度差，扭了几分钟钉子之后电机声音比刚开始声音要大然后没恢复过，其他没毛病,0,0.0454292,0.954571,0.899046,0
3.0,东西很好，很轻巧，力量也大用起来很方便，这是我第二次买了！,1,0.986246,0.0137539,0.969436,2
-5.0,收到打开就试了试，还不错，这个大小和力量不会把螺丝攻坏了。先充电去了。,0,0.148595,0.851405,0.66979,0
2.0,宝贝很小巧，比较方便使用，不是很重，送了几个螺丝头，感觉还不赖，推荐购买,1,0.951873,0.0481269,0.893051,2
-1.0,非常好用，省时省力不说，没有电线累赘真方便。你绝对值得拥有。,1,0.891465,0.108535,0.75881,2
0.0,质量真好，看着就舒服，很适合女士用的，拿起来上手，也很好用，自己网上买了自装家居，用这个安装好棒哦。,1,0.997251,0.0027487,0.993892,2
3.0,小巧玲珑，正反转都有，特别贴心的设计是枪头小灯，很好的一次购物体验。,1,0.994847,0.0051529,0.988549,2
2.0,收到了，实物更可爱。手感很舒服，不错的小东西。,1,0.987565,0.0124354,0.972366,2
0.0,东西很好，就是锁紧之后不会自动停有点遗憾,1,0.747013,0.252987,0.437807,2
2.0,挺轻巧的工具、力度可以的！满意,1,0.966533,0.0334673,0.925628,2
2.0,非常好啊，收到马上就用了。颜色很酷，形状很帅，声音很炫，还可以选择调顺时针或者逆时针方向，太满意了。家里常备哦，省好多力气。,1,0.998975,0.00102463,0.997723,2
0.0,很好用，女孩子也能用，,1,0.966804,0.033196,0.926231,2
1.0,工具手感很好上瘾，今天又买了两件,1,0.881848,0.118152,0.73744,2
0.0,东西很好，很实用，这是买第二把了,1,0.963234,0.0367658,0.918298,2
2.0,机子用起很好，你很大，机子小巧，很合手,1,0.949701,0.0502985,0.888226,2
2.0,小巧方便，家用足够。唯一缺点，充电已经设计成usb充电了，机器的口就不能是迷你usb口吗？如果线坏了或丢了挺麻烦。,1,0.542418,0.457582,0.151631,1
0.0,宝贝已收到.很好,1,0.891811,0.108189,0.759581,2
0.0,宝贝收到了挺好的！,1,0.889597,0.110403,0.75466,2
0.0,想你  我想了 那么久   现在终于到我手上了?,0,0.282286,0.717714,0.372699,0
0.0,很好用。很方便。力蛮大的。,1,0.995628,0.00437154,0.990286,2
2.0,客服很热情，发货很快，产品的质量不错，以后会继续关注,1,0.971291,0.0287087,0.936203,2
4.0,非常好用，有个灯，启动时照着螺丝。小巧轻便，但力道大，拧得劲。,1,0.588998,0.411002,0.0866629,2
2.0,轻巧、好用、力大、使用太方便了，多用短时间再来评价，希望能给力;,1,0.943815,0.0561849,0.875145,2
0.0,非常好，精品。,1,0.988613,0.0113872,0.974695,2
2.0,产品好用，家用足够，工厂安装产品用也行，小巧精制。,1,0.976473,0.0235268,0.947718,2
2.0,小巧，好用,1,0.873915,0.126085,0.719811,2
0.0,非常好用,1,0.655295,0.344705,0.233988,2
2.0,拿在手里很方便，也不是很重，干活肯定很方便。现在暂时还没用过，不过看起来很不错小巧。,1,0.979839,0.0201607,0.955198,2
0.0,东西很好，就是锁紧之后不会自动停有点遗憾,1,0.747013,0.252987,0.437807,2
2.0,挺轻巧的工具、力度可以的！满意,1,0.966533,0.0334673,0.925628,2
2.0,非常好啊，收到马上就用了。颜色很酷，形状很帅，声音很炫，还可以选择调顺时针或者逆时针方向，太满意了。家里常备哦，省好多力气。,1,0.998975,0.00102463,0.997723,2
0.0,很好用，女孩子也能用，,1,0.966804,0.033196,0.926231,2
1.0,工具手感很好上瘾，今天又买了两件,1,0.881848,0.118152,0.73744,2
0.0,东西很好，很实用，这是买第二把了,1,0.963234,0.0367658,0.918298,2
2.0,机子用起很好，你很大，机子小巧，很合手,1,0.949701,0.0502985,0.888226,2
2.0,小巧方便，家用足够。唯一缺点，充电已经设计成usb充电了，机器的口就不能是迷你usb口吗？如果线坏了或丢了挺麻烦。,1,0.542418,0.457582,0.151631,1
0.0,宝贝已收到.很好,1,0.891811,0.108189,0.759581,2
0.0,宝贝收到了挺好的！,1,0.889597,0.110403,0.75466,2
0.0,想你  我想了 那么久   现在终于到我手上了?,0,0.282286,0.717714,0.372699,0
0.0,很好用。很方便。力蛮大的。,1,0.995628,0.00437154,0.990286,2
2.0,客服很热情，发货很快，产品的质量不错，以后会继续关注,1,0.971291,0.0287087,0.936203,2
4.0,非常好用，有个灯，启动时照着螺丝。小巧轻便，但力道大，拧得劲。,1,0.588998,0.411002,0.0866629,2
2.0,轻巧、好用、力大、使用太方便了，多用短时间再来评价，希望能给力;,1,0.943815,0.0561849,0.875145,2
0.0,非常好，精品。,1,0.988613,0.0113872,0.974695,2
2.0,产品好用，家用足够，工厂安装产品用也行，小巧精制。,1,0.976473,0.0235268,0.947718,2
2.0,小巧，好用,1,0.873915,0.126085,0.719811,2
0.0,非常好用,1,0.655295,0.344705,0.233988,2
2.0,拿在手里很方便，也不是很重，干活肯定很方便。现在暂时还没用过，不过看起来很不错小巧。,1,0.979839,0.0201607,0.955198,2
0.0,空间狭小的地方很实用，携带方便值得推荐。非常好,1,0.992291,0.00770931,0.982868,2
1.0,很好用。质量过硬，国货精品！,1,0.964743,0.0352566,0.921652,2
0.0,试用了下，还可以，等装完柜子来追评。,1,0.571867,0.428133,0.0485941,2
3.0,小巧玲珑，修理玩具小型电器，提高拧螺丝，效率,1,0.554226,0.445774,0.00938998,2
2.0,宝贝很漂亮，小巧玲珑，很好用。,1,0.994506,0.00549365,0.987792,2
0.0,还阔以。就是没有配充电器头。只有一根线,0,0.403331,0.596669,0.103709,0
0.0,买了还没用过，家里备一个还是比较有用的,1,0.697567,0.302433,0.327927,2
1.0,很好用，够力，很方便操作，小机器，大作用。,1,0.996715,0.00328465,0.992701,2
0.0,应该是正品,1,0.589178,0.410822,0.0870623,2
0.0,"宝贝收到了,不错好用,我第二次买了,",1,0.819242,0.180758,0.598316,2
1.0,钻到不大，劲也不太大，就是做工精致,0,0.458339,0.541661,0.166779,1
0.0,好用，要是有快慢可调就更理想,1,0.729951,0.270049,0.399891,2
0.0,不错,1,0.914388,0.085612,0.809751,2
0.0,只给了一根线没有插头，评价不高,0,0.0995916,0.900408,0.778685,0
0.0,宝贝很好，值得拥有,1,0.98799,0.0120098,0.973312,2
2.0,小巧精致，非常满意，值得购买,1,0.984272,0.015728,0.965049,2
0.0,老公说很爽,1,0.922048,0.0779519,0.826774,2
0.0,好用，家用小件安装方便快捷！,1,0.796374,0.203626,0.547498,2
0.0,宝贝不错喜欢,1,0.976525,0.0234752,0.947833,2
0.0,还没用得上，应该不错吧,1,0.600604,0.399396,0.112453,2
0.0,的确不错小机身大劲道,1,0.79328,0.20672,0.540623,2
0.0,很好用，就是力度小了点,1,0.940571,0.0594289,0.867936,2
0.0,东东送人，收的人很开心很满意。,1,0.976266,0.0237337,0.947258,2
0.0,作用不大很多不能上紧,1,0.506317,0.493683,0.873657,1
2.0,不错，宝贝小巧劲还大。,1,0.958625,0.0413746,0.908056,2
1.0,女生用起来很帅气,1,0.893253,0.106747,0.762785,2
0.0,超好用，爱组装的必备,1,0.945743,0.0542567,0.87943,2
1.0,宝贝非常完美客服一流,1,0.829313,0.170687,0.620695,2
2.0,OK，蛮好的，很是小巧,1,0.957351,0.0426493,0.905224,2
0.0,很好用，非常方便！,1,0.988964,0.0110356,0.975477,2
1.0,电机有力，很实用,1,0.927765,0.0722348,0.839478,2
0.0,只适合家庭使用,1,0.692949,0.307051,0.317665,2
0.0,很适合家庭使用,1,0.855074,0.144926,0.677943,2
1.0,声音很小，劲大。,0,0.391257,0.608743,0.130539,0
0.0,很好用 上手很快！,1,0.987173,0.0128271,0.971495,2
0.0,好商品，省事多了,1,0.705068,0.294932,0.344596,2
1.0,很好用 省力气,1,0.947943,0.0520566,0.884319,2
0.0,很小，不过很喜欢,1,0.841467,0.158533,0.647705,2
0.0,工具非常好用，提高效率。,1,0.775325,0.224675,0.500722,2
0.0,非常好老板也非常认真负责,1,0.990476,0.00952429,0.978835,2
0.0,还没试用，试后再回来复评,1,0.525741,0.474259,0.485183,1
0.0,使用无问题， 请放心购买。,1,0.554731,0.445268,0.0105143,2
0.0,方便，好用。,1,0.892713,0.107287,0.761585,2
2.0,小巧好用！,1,0.889387,0.110613,0.754193,2
0.0,非常好用,1,0.655295,0.344705,0.233988,2
0.0,物超所值，十分必须滴。,1,0.965748,0.034252,0.923884,2
0.0,没有充电头，怎么充电呢,0,0.266718,0.733282,0.407293,0
1.0,收到了，手持感觉非常棒，一直以为worx是国外的牌子，因为广告都是老外拍的，而且价格较高，这回的价格确实给力，听一个卖电动工具的店说，worx以前是给Bosch代工的，质量肯定没问题，和我的大盒螺丝批头还有同事的博世超小号电动合个影,1,0.983561,0.0164388,0.96347,2
0.0,没有电源配适器,0,0.385627,0.614373,0.143051,0
0.0,宝贝不错，好评,1,0.944624,0.0553759,0.876943,2
1.0,不错，好用，动力足,1,0.978089,0.0219112,0.951308,2
1.0,很好用，货真价实。,1,0.980173,0.0198267,0.955941,2
1.0,货品好，物流快 货品好，物流快,1,0.912279,0.0877207,0.805065,2
0.0,不错，修家电有了它快多了,1,0.914552,0.0854482,0.810115,2
3.0,质量非常好，很喜欢，发货速度很快，服务很好 ！,1,0.99913,0.000870102,0.998067,2
2.0,非常满意，小巧好,1,0.989234,0.0107662,0.976075,2
1.0,手钻很好用！老板服务态度都很好！,1,0.988212,0.0117882,0.973804,2
0.0,挺好的，能用,1,0.870915,0.129085,0.713145,2
0.0,质量很好,1,0.920735,0.0792647,0.823856,2
1.0,"机子很迷你小巧, 握在手里像一把手枪,一点也不吃力.整体做工也挺精致,装上批头后试着拧了二个螺丝,木螺丝拧木板正转反转毫无压力,用用还是非常满意的.",1,0.865712,0.134288,0.701582,2
0.0,物美价廉,1,0.810332,0.189668,0.578515,2
2.0,东西不错，小巧美观，用着正合适，唯一美中不足的就是披头没有磁性，要是带点磁性就更好了,1,0.994381,0.00561936,0.987513,2
2.0,力量挺足，小巧实用，性价比很高，正品又给开的专用发票，非常棒,1,0.990314,0.00968632,0.978475,2
4.0,东西体积比较小，比较好用，动力很足，用usb接口充电也很方便，只是有一点比较遗憾，我觉得延长杆的话有点多馀其实很多人不需要用的，如果没有延长杆的话，成本可以降低，而且买的人也不需要花那么多钱，对吧？,1,0.886746,0.113254,0.748325,2
0.0,看了好多迷你电动螺丝刀，这尺寸的功能都差不多，唯独这款偏置伸缩轴，功能性最强，价格也是同档次最低。,1,0.637096,0.362904,0.193547,2
-1.0,质量相当差，上个螺丝就坏了，问卖家，他还说这个不能上螺丝，那我买了干嘛？挠痒痒吗？充一次电可以用十多分钟。奉劝大家别浪费钱了！,0,0.000487178,0.999513,0.998917,0
2.0,小巧玲珑，使用方便。对狭窄的地方犹为好用。扭矩略小，因是家用，不知电池续航能力如何，对这件工具总体还满意。,1,0.74342,0.25658,0.429822,2
2.0,包装完美，用起来特别得心应手，非常好，而且用起来声音很小，反正物超所值吧！,1,0.987849,0.0121509,0.972998,2
2.0,有了它，一堆螺丝轻松解决再也不用扭到手抽筋了。长短可调，靠边角的缝隙都可以轻松搞定,1,0.903701,0.0962991,0.786002,2
2.0,小巧精致，很好用。在家做工的积极性更高了!,1,0.931737,0.0682628,0.848305,2
1.0,出差回来，刚看到这个电动螺丝刀，手感做工都很不错，还能伸缩，非常实用的工具！！,1,0.994425,0.00557465,0.987612,2
0.0,迷你型的非常不错、比之前买的好多了一次性买了2把、有需要还会在来。,1,0.996385,0.00361482,0.991967,2
2.0,宝贝挺漂亮，和描述的一样，小巧精致，,1,0.925235,0.0747647,0.833856,2
4.0,电动批小巧使用方便，试用了一下很不错，扭力家用足够了。以后如有电动工具的需求还会选择威克士工具。,1,0.996624,0.00337639,0.992497,2
-1.0,很精致的小工具，收到就用上了，劲不是太大毕竟功率在那，价格在那，还是满意的。,1,0.896265,0.103735,0.769478,2
3.0,东西还不错，小巧精致，能有扭力调节就更优秀了！,1,0.840231,0.159769,0.644957,2
0.0,真是太好用了，图二是成果，买晚了呀，我都徒手安了三张桌子两把椅子了。,0,0.402704,0.597296,0.105102,0
3.0,东西很不错、很轻巧方便，物流挺给力的值得推荐哦！,1,0.999327,0.000673151,0.998504,2
0.0,这品牌已经买了多次，质量及价钱都非常好。,1,0.927978,0.0720225,0.83995,2
2.0,非常喜欢这个4v的电钻 轻便好用,1,0.980503,0.0194975,0.956672,2
2.0,小巧精致设计精良 好喜欢?,1,0.785827,0.214173,0.52406,2
2.0,东西小巧，但是劲道可以。关注很久了，这回是终于拔草了,1,0.796584,0.203416,0.547963,2
3.0,一如既往的好！很实用，电量续航大。尤其外壳是全塑料壳，我和我的同事们，现在带电作业都在用这个;;很安全！！！ 已经买了7只啦！店家发货快！！快递速度更快！！！苏州;;兰州3天就到！谢谢！！！,1,0.994281,0.00571931,0.98729,2
2.0,小巧可爱实用，今天自己装了一个电脑椅，觉得挺方便的。帮我装书柜的师傅说，对于他们专业人士来说，像玩具。但我不是专业人士呀，自己家用，够够的了。,1,0.970434,0.029566,0.934298,2
4.0,收到立即用上，扭力强大，小巧实用，声音还小，方便很多，买对了,1,0.817445,0.182555,0.594322,2
0.0,满意   自己装柜子   省力多了   看图,1,0.81255,0.18745,0.583444,2
0.0,特地用过才来评价，宝贝确实不错,1,0.798985,0.201015,0.5533,2
2.0,小巧方便，小安装离不开它了已经二次购买了。,1,0.844474,0.155526,0.654387,2
3.0,发货快、包装完美的、商家商品质量好、客服五星，这样商家是商店应该多多推广！?一,1,0.689281,0.310719,0.309513,2
4.0,第一次购买使用威克士电动工具，很是惊喜。小巧玲珑，劲道却还蛮大的，做工精致，手感很好，得心应手，即刻用他拧螺丝干了会儿活，妈呀忒好使了，立马有些爱不释手的感觉，这是要让人喜欢工作的感觉，以后会继续关注威克士的电动工具，满意灰常满意。 好商品好商家好服务好快递。,1,0.992547,0.00745254,0.983439,2
0.0,东西很不错，使用方便,1,0.930629,0.0693706,0.845843,2
3.0,电动螺丝刀收到，与描述一样，小巧轻便，做工质量不错，手感好。,1,0.906396,0.0936037,0.791992,2
3.0,挺好的，好用而且小巧，要是能调节扭力当然就更好了。,1,0.978724,0.0212758,0.95272,2
2.0,这个螺丝刀很精致，拿在手里真象是玩具，但是力量很大，也很静音，非常完美！超级喜欢！,1,0.992073,0.00792675,0.982385,2
1.0,真不错，虽然小但是力道还是蛮大的。,1,0.964705,0.035295,0.921567,2
4.0,用它干了一件小活，上了20来颗钉子。没消耗多少电。力道不算大但是拧螺丝够用了。体积小在狭窄的地方干活正合适。期待耐用。,1,0.975432,0.0245679,0.945405,2
1.0,便捷好用美观，值得信赖。,1,0.966645,0.0333549,0.925878,2
1.0,电起孑很好用，电池耐用，真心不错。,1,0.98739,0.0126105,0.971977,2
2.0,我在加拿大的canadian tire买过一个用了3年了现在也很好，电池还算耐用吧。设计的很人性化，我收到的这个就是感觉上边推出去和收回来不是很流畅，希望用用能好,1,0.980737,0.0192626,0.957194,2
1.0,货非常满意，下次见亲。,1,0.956228,0.0437724,0.902728,2
0.0,相好的，家用很方便，带正反转的。,1,0.977189,0.0228112,0.949309,2
3.0,哈哈，外观漂亮，小巧玲珑。女生操作也很方便。,1,0.998793,0.00120684,0.997318,2
1.0,可以伸缩，动力也不错。值得购买！,1,0.990313,0.00968666,0.978474,2
1.0,刚才试了试，上个螺丝没问题。,1,0.671268,0.328732,0.269484,2
1.0,货刚收到试了一下还可以物流也很快,1,0.73948,0.26052,0.421067,2
0.0,表面很好，还设有试用,1,0.882049,0.117951,0.737886,2
0.0,第二次买了，很好用。,1,0.879872,0.120128,0.73305,2
3.0,宝贝收到了，看起来不错，很精致，有重量，跟描述的一样，手感很好。物流很快，服务好，全五星好评！工具还没使用，使用后再追评。,1,0.992215,0.00778519,0.9827,2
3.0,"3-4层包装很好,不用担心损宝贝,宝贝小巧精细很不错,喜欢.",1,0.997426,0.00257415,0.99428,2
0.1,打开试了一下很棒，不再是女汉子啦嘻嘻?? 挺喜欢的，每次上螺丝很费劲苦恼，每次手都弄的很伤，买了这个上螺丝钉不用拜托别人了,1,0.957517,0.0424833,0.905593,2
0.0,很好用，省力,1,0.952267,0.0477326,0.893928,2
2.0,很不错，小巧好用。方便！,1,0.997028,0.0029724,0.993395,2
2.0,非常的好使，做工也一流，非常棒的东西，那几个批头连小螺丝也可以拧，太好了，满意一百,1,0.994495,0.00550453,0.987768,2
3.0,用了段时间了才来评价，很不错，小巧方便又灵巧，真心不错，价格也实惠,1,0.984347,0.0156527,0.965216,2
1.0,东西很好，小乔方便，速度很快给商家点个赞。,1,0.99481,0.00519023,0.988466,2
2.0,宝贝很好，小巧精致，可调加长杆很实用，适合喜欢自己动手的人,1,0.993339,0.0066609,0.985198,2
1.1,非常好用、小巧方便携带，小身材大劲道。手感好、做工精细、实用性强、超喜欢！,1,0.99756,0.00243974,0.994578,2
3.0,外观做过很好，小巧方便，用优惠券买比较划算,1,0.996698,0.00330194,0.992663,2
0.0,很好用的一把工具，还没等我拍照?就借给同事去了，等下次还给我再来上图追评,1,0.957714,0.0422861,0.906031,2
3.0,对比了很多家才选了这款，确实没辜负我的期望，小巧灵活，做工精致，扭矩也足够日常使用了，值得推荐,1,0.986445,0.0135546,0.969879,2
1.0,做工精细，质量好！,1,0.913561,0.0864389,0.807913,2
0.0,价钱平，有份量是真品，推一F,0,0.414406,0.585594,0.0790988,0
1.0,刚收到货，试了下，手感做工都很不错，还能伸缩，非常实用的工具！！ 值得购买,1,0.987503,0.0124973,0.972228,2
